""|"1300000"|"1"|"ทดสอบ ศูนย์ฝึก บางจาก"|"20250313"|"AB01250300107"|"20250313"|"16:27:38"|"11250313160100002D1677"|"2301170001"|"Water Point - S"|"2"|"0"|"0"|"2"|"0"|"7896610077887344"|"2"|"18"|"36"|"W01"|"Water Point - S"|"เติม E20 EVOครบ 900 รับฟรีน้ำดื่ม 1.5 ลิตร 2  ขวด"|"1677"
""|"1300000"|"1"|"ทดสอบ ศูนย์ฝึก บางจาก"|"20250313"|"AB01250300108"|"20250313"|"16:34:09"|"11250313160100003D1678"|"2301170001"|"Water Point - S"|"2"|"0"|"1"|"3"|"0"|"7896620000186986"|"3"|"18"|"54"|"W01"|"Water Point - S"|"เติม E20 EVOครบ 900 รับฟรีน้ำดื่ม 1.5 ลิตร 2  ขวด"|"1678"
